p_year,xlong,ylat
1982,-118.340622,35.089779
1982,-118.328529,35.09436
1982,-118.341019,35.094616
1982,-118.342575,35.092194
1982,-118.340691,35.094383
1982,-118.336891,35.090828
1982,-118.341278,35.094433
1982,-118.342644,35.0924
1982,-118.343811,35.089668
1982,-118.370132,35.073589
1982,-118.263885,35.095997
1982,-118.298485,35.078094
1982,-118.338631,35.098919
1982,-118.304733,35.115246
1982,-118.304062,35.076309
1982,-118.365387,35.078297
1982,-118.241791,35.080494
1982,-118.295586,35.078796
1982,-118.289925,35.125343
1982,-118.291962,35.111584
1982,-118.266991,35.048897
1982,-118.344589,35.060894
1982,-118.343735,35.060982
1982,-118.282684,35.046696
1982,-118.386589,35.06805
1982,-118.385117,35.063499
1982,-118.307487,35.076897
1982,-118.297691,35.081394
1982,-118.247185,35.074795
1982,-118.294273,35.10527
1982,-118.305885,35.045696
1982,-118.271088,35.077293
1982,-118.255089,35.076195
1982,-118.294685,35.085896
1982,-118.382187,35.075996
1982,-118.288887,35.046494
1982,-118.262886,35.093796
1982,-118.291595,35.109356
1982,-118.249687,35.080196
1982,-118.263687,35.052895
1982,-118.250786,35.078594
1982,-118.293503,35.125278
1982,-118.305984,35.113297
1982,-118.241974,35.080231
1982,-118.386391,35.068195
1982,-118.372826,35.073521
1982,-118.31649,35.055496
1982,-118.338585,35.064297
1982,-118.282684,35.069294
1982,-118.369286,35.072853
1982,-118.279488,35.075596
1982,-118.293472,35.124775
1982,-118.389587,35.070194
1982,-118.25489,35.070793
1982,-118.246887,35.079494
1982,-118.288284,35.123196
1982,-118.379959,35.073933
1982,-118.262985,35.049294
1982,-118.268486,35.093594
1982,-118.28949,35.068596
1982,-118.287285,35.088696
1982,-118.340988,35.066093
1982,-118.386292,35.067394
1982,-118.26799,35.070995
1982,-118.345291,35.062695
1982,-118.273888,35.073494
1982,-118.29966,35.118645
1982,-118.361092,35.093796
1982,-118.264091,35.047894
1982,-118.267685,35.071594
1982,-118.250977,35.078354
1982,-118.341087,35.066395
1982,-118.305687,35.114296
1982,-118.317886,35.058193
1982,-118.328186,35.075596
1982,-118.252586,35.081493
1982,-118.290787,35.123894
1982,-118.301186,35.049095
1982,-118.37635,35.073555
1982,-118.303886,35.049793
1982,-118.306389,35.077995
1982,-118.248169,35.077236
1982,-118.28299,35.042896
1982,-118.267387,35.099194
1982,-118.377686,35.080395
1982,-118.38839,35.069595
1982,-118.270485,35.039993
1982,-118.306526,35.077789
1982,-118.346291,35.030697
1982,-118.298088,35.046295
1982,-118.301575,35.078125
1982,-118.324989,35.073296
1982,-118.307487,35.077995
1982,-118.298424,35.119244
1982,-118.253586,35.072594
1982,-118.269485,35.045795
1982,-118.291084,35.043896
1982,-118.355789,35.093296
1982,-118.304291,35.115894
1982,-118.282188,35.047195
1982,-118.263191,35.077995
1982,-118.303589,35.076794
1982,-118.327591,35.070793
1982,-118.272285,35.046894
1982,-118.298515,35.118954
1982,-118.267685,35.047997
1982,-118.384392,35.061195
1982,-118.295044,35.081837
1982,-118.382843,35.076668
1982,-118.279785,35.075394
1982,-118.311188,35.075596
1982,-118.289391,35.073395
1982,-118.34539,35.061596
1982,-118.29879,35.080395
1982,-118.2939,35.124634
1982,-118.375092,35.068096
1982,-118.249191,35.080994
1982,-118.305489,35.049397
1982,-118.336891,35.071194
1982,-118.263588,35.048393
1982,-118.260887,35.074493
1982,-118.37429,35.071796
1982,-118.280602,35.041245
1982,-118.352692,35.087795
1982,-118.293961,35.105698
1982,-118.299088,35.045094
1982,-118.293221,35.127892
1982,-118.270386,35.073494
1982,-118.302849,35.076275
1982,-118.381004,35.076618
1982,-118.306091,35.048794
1982,-118.387985,35.068497
1982,-118.373787,35.072193
1982,-118.329491,35.075497
1982,-118.251389,35.077793
1982,-118.334991,35.071995
1982,-118.293884,35.127396
1982,-118.375252,35.072716
1982,-118.258591,35.071297
1982,-118.259491,35.077194
1982,-118.262589,35.045094
1982,-118.272285,35.042397
1982,-118.262589,35.078796
1982,-118.302689,35.078995
1982,-118.305687,35.076195
1982,-118.264587,35.047295
1982,-118.283585,35.042095
1982,-118.291451,35.125809
1982,-118.29409,35.127193
1982,-118.349289,35.086094
1982,-118.272789,35.046295
1982,-118.390533,35.068222
1982,-118.288185,35.040295
1982,-118.307091,35.104294
1982,-118.298187,35.079796
1982,-118.384491,35.063896
1982,-118.274887,35.039097
1982,-118.344086,35.064396
1982,-118.279991,35.075096
1982,-118.261086,35.042496
1982,-118.385689,35.067596
1982,-118.29599,35.114395
1982,-118.288788,35.039597
1982,-118.376488,35.071693
1982,-118.327187,35.071297
1982,-118.345375,35.060665
1982,-118.329285,35.076996
1982,-118.312889,35.064297
1982,-118.298332,35.119526
1982,-118.338219,35.066502
1982,-118.32579,35.072495
1982,-118.275986,35.075996
1982,-118.293106,35.10564
1982,-118.259689,35.076996
1982,-118.382004,35.06641
1982,-118.268684,35.046696
1982,-118.338791,35.099396
1982,-118.280846,35.040951
1982,-118.254189,35.071896
1982,-118.346588,35.030193
1982,-118.376091,35.070293
1982,-118.254089,35.079395
1982,-118.293266,35.109787
1982,-118.390091,35.068497
1982,-118.269485,35.068996
1982,-118.265488,35.074696
1982,-118.297287,35.049095
1982,-118.326286,35.070595
1982,-118.257088,35.073395
1982,-118.385918,35.067234
1982,-118.265991,35.050095
1982,-118.252487,35.074196
1982,-118.37413,35.069851
1982,-118.257248,35.080421
1982,-118.283485,35.045696
1982,-118.329391,35.075596
1982,-118.381889,35.076096
1982,-118.295288,35.123344
1982,-118.273186,35.074196
1982,-118.302185,35.075695
1982,-118.264389,35.051994
1982,-118.338623,35.064472
1982,-118.24099,35.103695
1982,-118.31279,35.064995
1982,-118.312042,35.076424
1982,-118.382286,35.069294
1982,-118.304787,35.075794
1982,-118.370468,35.07196
1982,-118.283989,35.045197
1982,-118.339088,35.066994
1982,-118.263885,35.070896
1982,-118.29303,35.128078
1982,-118.358391,35.075596
1982,-118.281189,35.044994
1982,-118.291023,35.124973
1982,-118.289291,35.073593
1982,-118.26799,35.096394
1982,-118.370422,35.073299
1982,-118.388885,35.069393
1982,-118.298592,35.079895
1982,-118.332848,35.072861
1982,-118.279388,35.089695
1982,-118.38929,35.063896
1982,-118.292885,35.10582
1982,-118.246185,35.080296
1982,-118.348991,35.086494
1982,-118.308464,35.077538
1982,-118.354691,35.082893
1982,-118.269585,35.074795
1982,-118.286491,35.089695
1982,-118.388641,35.068138
1982,-118.324188,35.073795
1982,-118.37339,35.072193
1982,-118.321487,35.076195
1982,-118.248756,35.076481
1982,-118.369141,35.073013
1982,-118.307587,35.051994
1982,-118.37339,35.078995
1982,-118.280785,35.045296
1982,-118.385117,35.062046
1982,-118.278992,35.043194
1982,-118.291725,35.111298
1982,-118.305191,35.074196
1982,-118.315285,35.065697
1982,-118.289085,35.046295
1982,-118.272385,35.051296
1982,-118.274086,35.070496
1982,-118.279388,35.075893
1982,-118.295746,35.12096
1982,-118.339615,35.066208
1982,-118.307816,35.073288
1982,-118.301285,35.080795
1982,-118.302658,35.076439
1982,-118.339584,35.065994
1982,-118.296791,35.083096
1982,-118.369186,35.057194
1982,-118.38829,35.066994
1982,-118.358292,35.075893
1982,-118.248886,35.076195
1982,-118.356888,35.089893
1982,-118.342056,35.06522
1982,-118.288689,35.046795
1982,-118.33979,35.066994
1982,-118.278107,35.044239
1982,-118.389008,35.063927
1982,-118.385788,35.067413
1982,-118.375488,35.074295
1982,-118.377686,35.071297
1982,-118.360588,35.094296
1982,-118.278488,35.043797
1982,-118.358589,35.077896
1982,-118.382988,35.076496
1982,-118.357086,35.089294
1982,-118.257385,35.080196
1982,-118.315491,35.075596
1982,-118.296486,35.079796
1982,-118.307137,35.076054
1982,-118.369888,35.079094
1982,-118.267891,35.052296
1982,-118.32579,35.070496
1982,-118.246391,35.079994
1982,-118.247391,35.078594
1982,-118.307091,35.111694
1982,-118.360085,35.082794
1982,-118.301186,35.051296
1982,-118.339684,35.063931
1982,-118.286987,35.041595
1982,-118.264191,35.043297
1982,-118.267189,35.048595
1982,-118.297287,35.080296
1982,-118.294189,35.124393
1982,-118.258888,35.045197
1982,-118.292839,35.10915
1982,-118.328491,35.076195
1982,-118.37307,35.07346
1982,-118.321991,35.075794
1982,-118.319885,35.060196
1982,-118.373886,35.073395
1982,-118.263786,35.076595
1982,-118.28569,35.090694
1982,-118.385643,35.060284
1982,-118.275787,35.076694
1982,-118.285484,35.046894
1982,-118.367989,35.040997
1982,-118.300285,35.077995
1982,-118.345413,35.064396
1982,-118.25499,35.076496
1982,-118.259087,35.044895
1982,-118.31179,35.076595
1982,-118.270386,35.095795
1982,-118.271889,35.051895
1982,-118.299484,35.118061
1982,-118.246086,35.075794
1982,-118.344627,35.062149
1982,-118.306229,35.1124
1982,-118.362289,35.092297
1982,-118.292236,35.110683
1982,-118.263885,35.052593
1982,-118.383385,35.067696
1982,-118.376877,35.073032
1982,-118.297287,35.050396
1982,-118.265091,35.046696
1982,-118.269188,35.046097
1982,-118.294991,35.041195
1982,-118.274391,35.039696
1982,-118.300491,35.043396
1982,-118.335587,35.071693
1982,-118.282188,35.043797
1982,-118.294685,35.126694
1982,-118.293449,35.127728
1982,-118.266487,35.097496
1982,-118.266991,35.044296
1982,-118.24778,35.077728
1982,-118.303391,35.076996
1982,-118.383636,35.072617
1982,-118.386887,35.070496
1982,-118.238991,35.105495
1982,-118.389091,35.069248
1982,-118.293518,35.108665
1982,-118.241989,35.102795
1982,-118.303291,35.075893
1982,-118.294502,35.124142
1982,-118.264488,35.075596
1982,-118.273689,35.049694
