case_id,t_fips,p_name,p_year,t_cap,,,,,,,
3014120,8099,Lamar Municipal,2004,1500,,,,,,,
3014119,8099,Lamar Municipal,2004,1500,,,,,,,
3014117,8099,Lamar Municipal,2004,1500,,,,,,,
3006356,6065,Karen Avenue Windfarm,2004,1500,,,,,,,
3070128,6065,Karen Avenue Windfarm,2004,1500,,,,,,,
3070130,6065,Karen Avenue Windfarm,2004,1500,,,,,,,
3061820,6029,Brookfield Tehachapi 3,2004,1500,,,,,,,
3076820,19161,Intrepid,2004,1500,,,,,,,
3082730,19161,Intrepid,2004,1500,,,,,,,
3083151,19161,Intrepid,2004,1500,,,,,,,
3085581,19161,Intrepid,2004,1500,,,,,,,
3080861,19021,Intrepid,2004,1500,,,,,,,
3082403,19161,Intrepid,2004,1500,,,,,,,
3079978,19161,Intrepid,2004,1500,,,,,,,
3077527,19021,Intrepid,2004,1500,,,,,,,
3080955,19161,Intrepid,2004,1500,,,,,,,
3080140,19161,Intrepid,2004,1500,,,,,,,
3079972,19161,Intrepid,2004,1500,,,,,,,
3080962,19161,Intrepid,2004,1500,,,,,,,
3080741,19161,Intrepid,2004,1500,,,,,,,
3083155,19161,Intrepid,2004,1500,,,,,,,
3077041,19021,Intrepid,2004,1500,,,,,,,
3081299,19161,Intrepid,2004,1500,,,,,,,
3085126,19161,Intrepid,2004,1500,,,,,,,
3080907,19161,Intrepid,2004,1500,,,,,,,
3083161,19161,Intrepid,2004,1500,,,,,,,
3077678,19021,Intrepid,2004,1500,,,,,,,
3075953,19021,Intrepid,2004,1500,,,,,,,
3081375,19021,Intrepid,2004,1500,,,,,,,
3081327,19161,Intrepid,2004,1500,,,,,,,
3080034,19161,Intrepid,2004,1500,,,,,,,
3079803,19161,Intrepid,2004,1500,,,,,,,
3080946,19161,Intrepid,2004,1500,,,,,,,
3081294,19161,Intrepid,2004,1500,,,,,,,
3079571,19161,Intrepid,2004,1500,,,,,,,
3076602,19161,Intrepid,2004,1500,,,,,,,
3080791,19161,Intrepid,2004,1500,,,,,,,
3079853,19161,Intrepid,2004,1500,,,,,,,
3076366,19161,Intrepid,2004,1500,,,,,,,
3079684,19161,Intrepid,2004,1500,,,,,,,
3076461,19161,Intrepid,2004,1500,,,,,,,
3080520,19161,Intrepid,2004,1500,,,,,,,
3080963,19161,Intrepid,2004,1500,,,,,,,
3080354,19161,Intrepid,2004,1500,,,,,,,
3077520,19021,Intrepid,2004,1500,,,,,,,
3081069,19161,Intrepid,2004,1500,,,,,,,
3080969,19161,Intrepid,2004,1500,,,,,,,
3076583,19161,Intrepid,2004,1500,,,,,,,
3080086,19021,Intrepid,2004,1500,,,,,,,
3079929,19161,Intrepid,2004,1500,,,,,,,
3080891,19161,Intrepid,2004,1500,,,,,,,
3083060,19161,Intrepid,2004,1500,,,,,,,
3079562,19021,Intrepid,2004,1500,,,,,,,
3079980,19161,Intrepid,2004,1500,,,,,,,
3081092,19161,Intrepid,2004,1500,,,,,,,
3081354,19161,Intrepid,2004,1500,,,,,,,
3080305,19161,Intrepid,2004,1500,,,,,,,
3081376,19161,Intrepid,2004,1500,,,,,,,
3080747,19161,Intrepid,2004,1500,,,,,,,
3076038,19021,Intrepid,2004,1500,,,,,,,
3080919,19161,Intrepid,2004,1500,,,,,,,
3086011,19161,Intrepid,2004,1500,,,,,,,
3080554,19161,Intrepid,2004,1500,,,,,,,
3080732,19161,Intrepid,2004,1500,,,,,,,
3076907,19021,Intrepid,2004,1500,,,,,,,
3077577,19161,Intrepid,2004,1500,,,,,,,
3080965,19161,Intrepid,2004,1500,,,,,,,
3080359,19161,Intrepid,2004,1500,,,,,,,
3083163,19161,Intrepid,2004,1500,,,,,,,
3080104,19161,Intrepid,2004,1500,,,,,,,
3080135,19161,Intrepid,2004,1500,,,,,,,
3077604,19021,Intrepid,2004,1500,,,,,,,
3082860,19161,Intrepid,2004,1500,,,,,,,
3080443,19161,Intrepid,2004,1500,,,,,,,
3080753,19161,Intrepid,2004,1500,,,,,,,
3080532,19021,Intrepid,2004,1500,,,,,,,
3076317,19021,Intrepid,2004,1500,,,,,,,
3084601,19161,Intrepid,2004,1500,,,,,,,
3079573,19161,Intrepid,2004,1500,,,,,,,
3085423,19161,Intrepid,2004,1500,,,,,,,
3077599,19021,Intrepid,2004,1500,,,,,,,
3080498,19161,Intrepid,2004,1500,,,,,,,
3080519,19021,Intrepid,2004,1500,,,,,,,
3080954,19161,Intrepid,2004,1500,,,,,,,
3080816,19021,Intrepid,2004,1500,,,,,,,
3080044,19161,Intrepid,2004,1500,,,,,,,
3080199,19021,Intrepid,2004,1500,,,,,,,
3079590,19161,Intrepid,2004,1500,,,,,,,
3076588,19161,Intrepid,2004,1500,,,,,,,
3085717,19161,Intrepid,2004,1500,,,,,,,
3082969,19161,Intrepid,2004,1500,,,,,,,
3076527,19161,Intrepid,2004,1500,,,,,,,
3080137,19161,Intrepid,2004,1500,,,,,,,
3080289,19161,Intrepid,2004,1500,,,,,,,
3083228,19161,Intrepid,2004,1500,,,,,,,
3077592,19021,Intrepid,2004,1500,,,,,,,
3080918,19161,Intrepid,2004,1500,,,,,,,
3080410,19161,Intrepid,2004,1500,,,,,,,
3080876,19021,Intrepid,2004,1500,,,,,,,
3079553,19161,Intrepid,2004,1500,,,,,,,
3082734,19161,Intrepid,2004,1500,,,,,,,
3083153,19161,Intrepid,2004,1500,,,,,,,
3080255,19161,Intrepid,2004,1500,,,,,,,
3083181,19161,Intrepid,2004,1500,,,,,,,
3079819,19161,Intrepid,2004,1500,,,,,,,
3079836,19161,Intrepid,2004,1500,,,,,,,
3082803,19161,Intrepid,2004,1500,,,,,,,
3082612,19161,Intrepid,2004,1500,,,,,,,
3080889,19021,Intrepid,2004,1500,,,,,,,
3081002,19021,Intrepid,2004,1500,,,,,,,
3077614,19021,Intrepid,2004,1500,,,,,,,
3079550,19161,Intrepid,2004,1500,,,,,,,
3077525,19021,Intrepid,2004,1500,,,,,,,
3085210,19161,Intrepid,2004,1500,,,,,,,
3014005,27131,Carleton College,2004,1650,,,,,,,
3013994,27091,Fairmont Wind (SMMPA),2004,1650,,,,,,,
3013993,27091,Fairmont Wind (SMMPA),2004,1650,,,,,,,
3014728,27117,West Pipestone (Maiden Winds),2004,1650,,,,,,,
3069429,27117,West Pipestone (Maiden Winds),2004,1650,,,,,,,
3014727,27117,West Pipestone (Maiden Winds),2004,1650,,,,,,,
3014729,27117,West Pipestone (Maiden Winds),2004,1650,,,,,,,
3014726,27117,West Pipestone (Maiden Winds),2004,1650,,,,,,,
3015745,27099,McNeilus,2004,1650,,,,,,,
3015746,27099,McNeilus,2004,1650,,,,,,,
3077511,27099,McNeilus,2004,1650,,,,,,,
3077135,27039,McNeilus,2004,1650,,,,,,,
3015743,27099,McNeilus,2004,1650,,,,,,,
3015744,27099,McNeilus,2004,1650,,,,,,,
3014026,27099,McNeilus,2004,1650,,,,,,,
3017932,27133,MinWind III-IX,2004,1650,,,,,,,
3014716,27133,MinWind III-IX,2004,1650,,,,,,,
3017936,27133,MinWind III-IX,2004,1650,,,,,,,
3017934,27133,MinWind III-IX,2004,1650,,,,,,,
3017933,27133,MinWind III-IX,2004,1650,,,,,,,
3017938,27133,MinWind III-IX,2004,1650,,,,,,,
3017937,27133,MinWind III-IX,2004,1650,,,,,,,
3014014,39173,AMP-Ohio/Green Mountain Energy Wind Farm,2004,1800,,,,,,,
3014725,39173,AMP-Ohio/Green Mountain Energy Wind Farm,2004,1800,,,,,,,
3014136,47001,Buffalo Mountain,2004,1800,,,,,,,
3042596,47001,Buffalo Mountain,2004,1800,,,,,,,
3042588,47001,Buffalo Mountain,2004,1800,,,,,,,
3042595,47001,Buffalo Mountain,2004,1800,,,,,,,
3077049,47001,Buffalo Mountain,2004,1800,,,,,,,
3042597,47001,Buffalo Mountain,2004,1800,,,,,,,
3042592,47001,Buffalo Mountain,2004,1800,,,,,,,
3042591,47001,Buffalo Mountain,2004,1800,,,,,,,
3042600,47001,Buffalo Mountain,2004,1800,,,,,,,
3042599,47001,Buffalo Mountain,2004,1800,,,,,,,
3042590,47001,Buffalo Mountain,2004,1800,,,,,,,
3042589,47001,Buffalo Mountain,2004,1800,,,,,,,
3042598,47001,Buffalo Mountain,2004,1800,,,,,,,
3042594,47001,Buffalo Mountain,2004,1800,,,,,,,
3042593,47001,Buffalo Mountain,2004,1800,,,,,,,
3010715,8001,Aurora Wal-Mart,2005,50,,,,,,,
3072528,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072525,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072518,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072515,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072514,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072513,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072521,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072524,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072519,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072516,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3072523,30107,Martinsdale Wind Farm,2005,65,,,,,,,
3073705,30107,Two Dot wind farm,2005,70,,,,,,,
3073710,30107,Two Dot wind farm,2005,70,,,,,,,
3073709,30107,Two Dot wind farm,2005,70,,,,,,,
3073704,30107,Two Dot wind farm,2005,70,,,,,,,
3073708,30107,Two Dot wind farm,2005,70,,,,,,,
3073706,30107,Two Dot wind farm,2005,70,,,,,,,
3073707,30107,Two Dot wind farm,2005,70,,,,,,,
3009031,25025,IBEW local 103,2005,100,,,,,,,
3027324,48303,American Windmill Museum,2005,660,,,,,,,
3073972,49049,Camp Williams,2005,660,,,,,,,
3015284,19001,Stuart,2005,660,,,,,,,
3015904,56021,F.E. Warren Air Force Base,2005,660,,,,,,,
3015903,56021,F.E. Warren Air Force Base,2005,660,,,,,,,
3014629,6071,Victorville Wind Project,2005,750,,,,,,,
3068859,27091,Lakota Wind,2005,950,,,,,,,
3068860,27091,Lakota Wind,2005,950,,,,,,,
3015325,19021,Intrepid Expansion,2005,1000,,,,,,,
3015320,19161,Intrepid Expansion,2005,1000,,,,,,,
3015327,19021,Intrepid Expansion,2005,1000,,,,,,,
3069574,19021,Intrepid Expansion,2005,1000,,,,,,,
3015316,19161,Intrepid Expansion,2005,1000,,,,,,,
3015321,19161,Intrepid Expansion,2005,1000,,,,,,,
3015317,19161,Intrepid Expansion,2005,1000,,,,,,,
3015314,19161,Intrepid Expansion,2005,1000,,,,,,,
3015319,19161,Intrepid Expansion,2005,1000,,,,,,,
3015318,19021,Intrepid Expansion,2005,1000,,,,,,,
3014676,19161,Intrepid Expansion,2005,1000,,,,,,,
3069426,19021,Intrepid Expansion,2005,1000,,,,,,,
3015322,19161,Intrepid Expansion,2005,1000,,,,,,,
3015315,19161,Intrepid Expansion,2005,1000,,,,,,,
3015326,19021,Intrepid Expansion,2005,1000,,,,,,,
3015159,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015118,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015174,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015136,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015111,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3069488,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015168,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015173,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015143,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3069492,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015115,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015156,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015112,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015116,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015162,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015113,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015117,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3069497,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015110,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015172,35037,Caprock Wind Ranch,2005,1000,,,,,,,
3015285,19079,Century Expansion,2005,1000,,,,,,,
3015299,19079,Century Expansion,2005,1000,,,,,,,
3015331,19079,Century Expansion,2005,1000,,,,,,,
3015311,19079,Century Expansion,2005,1000,,,,,,,
3015294,19079,Century Expansion,2005,1000,,,,,,,
3015297,19079,Century Expansion,2005,1000,,,,,,,
3015330,19079,Century Expansion,2005,1000,,,,,,,
3015302,19079,Century Expansion,2005,1000,,,,,,,
3015290,19079,Century Expansion,2005,1000,,,,,,,
3015291,19079,Century Expansion,2005,1000,,,,,,,
3015292,19079,Century Expansion,2005,1000,,,,,,,
3015286,19079,Century Expansion,2005,1000,,,,,,,
3015305,19079,Century Expansion,2005,1000,,,,,,,
3015303,19079,Century Expansion,2005,1000,,,,,,,
3015307,19079,Century Expansion,2005,1000,,,,,,,
3015332,19079,Century Expansion,2005,1000,,,,,,,
3069572,19079,Century Expansion,2005,1000,,,,,,,
3015306,19079,Century Expansion,2005,1000,,,,,,,
3069568,19079,Century Expansion,2005,1000,,,,,,,
3015329,19079,Century Expansion,2005,1000,,,,,,,
3015309,19079,Century Expansion,2005,1000,,,,,,,
3015313,19079,Century Expansion,2005,1000,,,,,,,
3015310,19079,Century Expansion,2005,1000,,,,,,,
3015288,19079,Century Expansion,2005,1000,,,,,,,
3015308,19079,Century Expansion,2005,1000,,,,,,,
3015289,19079,Century Expansion,2005,1000,,,,,,,
3069570,19079,Century Expansion,2005,1000,,,,,,,
3069573,19079,Century Expansion,2005,1000,,,,,,,
3069571,19079,Century Expansion,2005,1000,,,,,,,
3069575,19079,Century Expansion,2005,1000,,,,,,,
3015287,19079,Century Expansion,2005,1000,,,,,,,
3015298,19079,Century Expansion,2005,1000,,,,,,,
3069569,19079,Century Expansion,2005,1000,,,,,,,
3015301,19079,Century Expansion,2005,1000,,,,,,,
3015304,19079,Century Expansion,2005,1000,,,,,,,
3016277,35041,San Juan Mesa,2005,1000,,,,,,,
3016318,35041,San Juan Mesa,2005,1000,,,,,,,
3016434,35005,San Juan Mesa,2005,1000,,,,,,,
3016310,35041,San Juan Mesa,2005,1000,,,,,,,
3016313,35041,San Juan Mesa,2005,1000,,,,,,,
3016321,35041,San Juan Mesa,2005,1000,,,,,,,
3016305,35005,San Juan Mesa,2005,1000,,,,,,,
3016311,35041,San Juan Mesa,2005,1000,,,,,,,
3016332,35041,San Juan Mesa,2005,1000,,,,,,,
3016279,35041,San Juan Mesa,2005,1000,,,,,,,
3016307,35041,San Juan Mesa,2005,1000,,,,,,,
3016295,35005,San Juan Mesa,2005,1000,,,,,,,
3016325,35041,San Juan Mesa,2005,1000,,,,,,,
3016345,35041,San Juan Mesa,2005,1000,,,,,,,
3016243,35005,San Juan Mesa,2005,1000,,,,,,,
3016273,35041,San Juan Mesa,2005,1000,,,,,,,
3069667,35041,San Juan Mesa,2005,1000,,,,,,,
3016303,35005,San Juan Mesa,2005,1000,,,,,,,
3069670,35041,San Juan Mesa,2005,1000,,,,,,,
3016298,35005,San Juan Mesa,2005,1000,,,,,,,
3016337,35005,San Juan Mesa,2005,1000,,,,,,,
3016344,35041,San Juan Mesa,2005,1000,,,,,,,
3069671,35005,San Juan Mesa,2005,1000,,,,,,,
3016283,35041,San Juan Mesa,2005,1000,,,,,,,
3016247,35041,San Juan Mesa,2005,1000,,,,,,,
3016251,35041,San Juan Mesa,2005,1000,,,,,,,
3016270,35041,San Juan Mesa,2005,1000,,,,,,,
3016255,35041,San Juan Mesa,2005,1000,,,,,,,
3016317,35041,San Juan Mesa,2005,1000,,,,,,,
3016302,35005,San Juan Mesa,2005,1000,,,,,,,
3016347,35005,San Juan Mesa,2005,1000,,,,,,,
3083378,35041,San Juan Mesa,2005,1000,,,,,,,
3016260,35041,San Juan Mesa,2005,1000,,,,,,,
3016284,35041,San Juan Mesa,2005,1000,,,,,,,
3016276,35041,San Juan Mesa,2005,1000,,,,,,,
3016315,35041,San Juan Mesa,2005,1000,,,,,,,
3016286,35041,San Juan Mesa,2005,1000,,,,,,,
3016440,35005,San Juan Mesa,2005,1000,,,,,,,
3016312,35041,San Juan Mesa,2005,1000,,,,,,,
3016268,35041,San Juan Mesa,2005,1000,,,,,,,
3016262,35041,San Juan Mesa,2005,1000,,,,,,,
3016261,35041,San Juan Mesa,2005,1000,,,,,,,
3016258,35041,San Juan Mesa,2005,1000,,,,,,,
3016435,35041,San Juan Mesa,2005,1000,,,,,,,
3016274,35041,San Juan Mesa,2005,1000,,,,,,,
3016290,35005,San Juan Mesa,2005,1000,,,,,,,
3016275,35041,San Juan Mesa,2005,1000,,,,,,,
3016328,35041,San Juan Mesa,2005,1000,,,,,,,
3069692,35005,San Juan Mesa,2005,1000,,,,,,,
3016436,35041,San Juan Mesa,2005,1000,,,,,,,
3016348,35005,San Juan Mesa,2005,1000,,,,,,,
3016319,35041,San Juan Mesa,2005,1000,,,,,,,
3016287,35041,San Juan Mesa,2005,1000,,,,,,,
3016280,35041,San Juan Mesa,2005,1000,,,,,,,
3016346,35005,San Juan Mesa,2005,1000,,,,,,,
3016320,35041,San Juan Mesa,2005,1000,,,,,,,
3016316,35041,San Juan Mesa,2005,1000,,,,,,,
3016281,35041,San Juan Mesa,2005,1000,,,,,,,
3016244,35041,San Juan Mesa,2005,1000,,,,,,,
3016246,35041,San Juan Mesa,2005,1000,,,,,,,
3016336,35005,San Juan Mesa,2005,1000,,,,,,,
3016439,35005,San Juan Mesa,2005,1000,,,,,,,
3016326,35041,San Juan Mesa,2005,1000,,,,,,,
3016300,35005,San Juan Mesa,2005,1000,,,,,,,
3016264,35041,San Juan Mesa,2005,1000,,,,,,,
3016269,35041,San Juan Mesa,2005,1000,,,,,,,
3016438,35041,San Juan Mesa,2005,1000,,,,,,,
3016245,35041,San Juan Mesa,2005,1000,,,,,,,
3016339,35005,San Juan Mesa,2005,1000,,,,,,,
3016296,35005,San Juan Mesa,2005,1000,,,,,,,
3016429,35041,San Juan Mesa,2005,1000,,,,,,,
3016294,35005,San Juan Mesa,2005,1000,,,,,,,
3016306,35041,San Juan Mesa,2005,1000,,,,,,,
3016322,35041,San Juan Mesa,2005,1000,,,,,,,
3016327,35041,San Juan Mesa,2005,1000,,,,,,,
3016433,35005,San Juan Mesa,2005,1000,,,,,,,
3016266,35041,San Juan Mesa,2005,1000,,,,,,,
3016343,35005,San Juan Mesa,2005,1000,,,,,,,
3016242,35005,San Juan Mesa,2005,1000,,,,,,,
3016324,35041,San Juan Mesa,2005,1000,,,,,,,
3069668,35041,San Juan Mesa,2005,1000,,,,,,,
3016278,35041,San Juan Mesa,2005,1000,,,,,,,
3016272,35041,San Juan Mesa,2005,1000,,,,,,,
3016271,35041,San Juan Mesa,2005,1000,,,,,,,
3016288,35005,San Juan Mesa,2005,1000,,,,,,,
3016432,35005,San Juan Mesa,2005,1000,,,,,,,
3069665,35041,San Juan Mesa,2005,1000,,,,,,,
3069673,35005,San Juan Mesa,2005,1000,,,,,,,
3016285,35041,San Juan Mesa,2005,1000,,,,,,,
3016259,35041,San Juan Mesa,2005,1000,,,,,,,
3016329,35041,San Juan Mesa,2005,1000,,,,,,,
3016292,35005,San Juan Mesa,2005,1000,,,,,,,
3016437,35041,San Juan Mesa,2005,1000,,,,,,,
3016335,35041,San Juan Mesa,2005,1000,,,,,,,
3016323,35041,San Juan Mesa,2005,1000,,,,,,,
3069666,35041,San Juan Mesa,2005,1000,,,,,,,
3069676,35005,San Juan Mesa,2005,1000,,,,,,,
3016304,35005,San Juan Mesa,2005,1000,,,,,,,
3016301,35005,San Juan Mesa,2005,1000,,,,,,,
3016308,35041,San Juan Mesa,2005,1000,,,,,,,
3016314,35041,San Juan Mesa,2005,1000,,,,,,,
3016430,35005,San Juan Mesa,2005,1000,,,,,,,
3016289,35005,San Juan Mesa,2005,1000,,,,,,,
3016340,35005,San Juan Mesa,2005,1000,,,,,,,
3016263,35041,San Juan Mesa,2005,1000,,,,,,,
3016282,35041,San Juan Mesa,2005,1000,,,,,,,
3016309,35041,San Juan Mesa,2005,1000,,,,,,,
3016297,35005,San Juan Mesa,2005,1000,,,,,,,
3016331,35041,San Juan Mesa,2005,1000,,,,,,,
3016299,35005,San Juan Mesa,2005,1000,,,,,,,
3016338,35041,San Juan Mesa,2005,1000,,,,,,,
3016267,35041,San Juan Mesa,2005,1000,,,,,,,
3016254,35041,San Juan Mesa,2005,1000,,,,,,,
3016341,35005,San Juan Mesa,2005,1000,,,,,,,
3016249,35041,San Juan Mesa,2005,1000,,,,,,,
3016250,35041,San Juan Mesa,2005,1000,,,,,,,
3016330,35041,San Juan Mesa,2005,1000,,,,,,,
3069672,35005,San Juan Mesa,2005,1000,,,,,,,
3069674,35005,San Juan Mesa,2005,1000,,,,,,,
3016252,35041,San Juan Mesa,2005,1000,,,,,,,
3017511,34001,Jersey Atlantic Wind Farm,2005,1500,,,,,,,
3017510,34001,Jersey Atlantic Wind Farm,2005,1500,,,,,,,
3017512,34001,Jersey Atlantic Wind Farm,2005,1500,,,,,,,
3017508,34001,Jersey Atlantic Wind Farm,2005,1500,,,,,,,
3017509,34001,Jersey Atlantic Wind Farm,2005,1500,,,,,,,
3020518,6029,Coram Energy LLC,2005,1500,,,,,,,
3014653,6029,Coram Energy LLC,2005,1500,,,,,,,
3015259,6029,Coram Energy LLC,2005,1500,,,,,,,
3070007,6029,Coram Energy LLC,2005,1500,,,,,,,
3015258,6029,Coram Energy LLC,2005,1500,,,,,,,
3015260,6029,Coram Energy LLC,2005,1500,,,,,,,
3020520,6029,Coram Energy LLC,2005,1500,,,,,,,
3014792,16083,Fossil Gulch,2005,1500,,,,,,,
3014793,16083,Fossil Gulch,2005,1500,,,,,,,
3014791,16083,Fossil Gulch,2005,1500,,,,,,,
3014794,16083,Fossil Gulch,2005,1500,,,,,,,
3014788,16083,Fossil Gulch,2005,1500,,,,,,,
3014789,16083,Fossil Gulch,2005,1500,,,,,,,
3014790,16083,Fossil Gulch,2005,1500,,,,,,,
3015797,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015795,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015793,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015806,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015813,38015,Wilton Wind Farm,2005,1500,,,,,,,
3061762,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015796,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015824,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015812,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015804,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015825,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015811,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015823,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015799,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015822,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015800,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015798,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015803,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015794,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015805,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015801,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015802,38015,Wilton Wind Farm,2005,1500,,,,,,,
3015176,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3016352,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3016353,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015179,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015177,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015194,40149,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015200,40149,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015197,40149,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015189,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015184,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015192,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015191,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015180,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015195,40149,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015198,40149,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015188,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015190,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015185,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015183,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015181,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015199,40149,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015187,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015178,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015196,40149,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015193,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015182,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3015186,40039,Weatherford Wind Energy Center Expansion,2005,1500,,,,,,,
3045358,16019,Wolverine Creek,2005,1500,,,,,,,
3045393,16019,Wolverine Creek,2005,1500,,,,,,,
3045363,16019,Wolverine Creek,2005,1500,,,,,,,
3045382,16011,Wolverine Creek,2005,1500,,,,,,,
3045380,16011,Wolverine Creek,2005,1500,,,,,,,
3045377,16011,Wolverine Creek,2005,1500,,,,,,,
3045366,16019,Wolverine Creek,2005,1500,,,,,,,
3045372,16019,Wolverine Creek,2005,1500,,,,,,,
3045383,16011,Wolverine Creek,2005,1500,,,,,,,
3045355,16011,Wolverine Creek,2005,1500,,,,,,,
3045386,16019,Wolverine Creek,2005,1500,,,,,,,
3045352,16011,Wolverine Creek,2005,1500,,,,,,,
3045354,16011,Wolverine Creek,2005,1500,,,,,,,
3045349,16011,Wolverine Creek,2005,1500,,,,,,,
3045370,16019,Wolverine Creek,2005,1500,,,,,,,
3045390,16019,Wolverine Creek,2005,1500,,,,,,,
3045381,16011,Wolverine Creek,2005,1500,,,,,,,
3045364,16019,Wolverine Creek,2005,1500,,,,,,,
3045392,16019,Wolverine Creek,2005,1500,,,,,,,
3045353,16011,Wolverine Creek,2005,1500,,,,,,,
3045376,16019,Wolverine Creek,2005,1500,,,,,,,
3045391,16019,Wolverine Creek,2005,1500,,,,,,,
3045362,16019,Wolverine Creek,2005,1500,,,,,,,
3045371,16019,Wolverine Creek,2005,1500,,,,,,,
3045361,16019,Wolverine Creek,2005,1500,,,,,,,
3045379,16011,Wolverine Creek,2005,1500,,,,,,,
3045350,16011,Wolverine Creek,2005,1500,,,,,,,
3045351,16011,Wolverine Creek,2005,1500,,,,,,,
3045365,16019,Wolverine Creek,2005,1500,,,,,,,
3045394,16019,Wolverine Creek,2005,1500,,,,,,,
3045369,16019,Wolverine Creek,2005,1500,,,,,,,
3045357,16019,Wolverine Creek,2005,1500,,,,,,,
3045387,16019,Wolverine Creek,2005,1500,,,,,,,
3045388,16019,Wolverine Creek,2005,1500,,,,,,,
3045395,16019,Wolverine Creek,2005,1500,,,,,,,
3045359,16019,Wolverine Creek,2005,1500,,,,,,,
3045385,16011,Wolverine Creek,2005,1500,,,,,,,
3045375,16019,Wolverine Creek,2005,1500,,,,,,,
